ID,name,description,url,created,last modified,version,contributors,associated groups,associated groups citations,relationship citations
G0106,Rocke,"[Rocke](https://attack.mitre.org/groups/G0106) is an alleged Chinese-speaking adversary whose primary objective appeared to be cryptojacking, or stealing victim system resources for the purposes of mining cryptocurrency. The name [Rocke](https://attack.mitre.org/groups/G0106) comes from the email address ""rocke@live.cn"" used to create the wallet which held collected cryptocurrency. Researchers have detected overlaps between [Rocke](https://attack.mitre.org/groups/G0106) and the Iron Cybercrime Group, though this attribution has not been confirmed.(Citation: Talos Rocke August 2018)",https://attack.mitre.org/groups/G0106,26 May 2020,19 June 2020,1.0,,,,",(Citation: Anomali Rocke March 2019),(Citation: Unit 42 Rocke January 2019),(Citation: Talos Rocke August 2018)"
G0034,Sandworm Team,"[Sandworm Team](https://attack.mitre.org/groups/G0034) is a destructive threat group that has been attributed to Russia's General Staff Main Intelligence Directorate (GRU) Main Center for Special Technologies (GTsST) military unit 74455.(Citation: US District Court Indictment GRU Unit 74455 October 2020)(Citation: UK NCSC Olympic Attacks October 2020) This group has been active since at least 2009.(Citation: iSIGHT Sandworm 2014)(Citation: CrowdStrike VOODOO BEAR)(Citation: USDOJ Sandworm Feb 2020)(Citation: NCSC Sandworm Feb 2020)

In October 2020, the US indicted six GRU Unit 74455 officers associated with [Sandworm Team](https://attack.mitre.org/groups/G0034) for the following cyber operations: the 2015 and 2016 attacks against Ukrainian electrical companies and government organizations, the 2017 worldwide [NotPetya](https://attack.mitre.org/software/S0368) attack, targeting of the 2017 French presidential campaign, the 2018 [Olympic Destroyer](https://attack.mitre.org/software/S0365) attack against the Winter Olympic Games, the 2018 operation against the Organisation for the Prohibition of Chemical Weapons, and attacks against the country of Georgia in 2018 and 2019.(Citation: US District Court Indictment GRU Unit 74455 October 2020)(Citation: UK NCSC Olympic Attacks October 2020) Some of these were conducted with the assistance of GRU Unit 26165, which is also referred to as [APT28](https://attack.mitre.org/groups/G0007).(Citation: US District Court Indictment GRU Oct 2018)",https://attack.mitre.org/groups/G0034,31 May 2017,15 October 2021,2.1,,"BlackEnergy (Group), ELECTRUM, IRON VIKING, Quedagh, Telebots, VOODOO BEAR","(Citation: NCSC Sandworm Feb 2020)(Citation: UK NCSC Olympic Attacks October 2020), (Citation: Dragos ELECTRUM)(Citation: UK NCSC Olympic Attacks October 2020), (Citation: Secureworks IRON VIKING )(Citation: US District Court Indictment GRU Unit 74455 October 2020)(Citation: UK NCSC Olympic Attacks October 2020), (Citation: iSIGHT Sandworm 2014) (Citation: F-Secure BlackEnergy 2014)(Citation: UK NCSC Olympic Attacks October 2020), (Citation: NCSC Sandworm Feb 2020)(Citation: US District Court Indictment GRU Unit 74455 October 2020)(Citation: UK NCSC Olympic Attacks October 2020), (Citation: CrowdStrike VOODOO BEAR)(Citation: US District Court Indictment GRU Unit 74455 October 2020)(Citation: UK NCSC Olympic Attacks October 2020)","(Citation: US District Court Indictment GRU Unit 74455 October 2020),(Citation: ESET TeleBots Oct 2018),(Citation: NCSC Sandworm Feb 2020),(Citation: UK NCSC Olympic Attacks October 2020),(Citation: Secureworks IRON VIKING ),(Citation: Dragos Crashoverride 2018),(Citation: ANSSI Sandworm January 2021),(Citation: F-Secure BlackEnergy 2014),(Citation: CrowdStrike GTR 2019),(Citation: iSIGHT Sandworm 2014),(Citation: ESET Industroyer),(Citation: Dragos Crashoverride 2017),(Citation: US District Court Indictment GRU Unit 74455 October 2020),(Citation: ESET Telebots Dec 2016),(Citation: ESET Telebots July 2017),(Citation: UK NCSC Olympic Attacks October 2020),(Citation: Dragos Crashoverride 2018),(Citation: TrendMicro Sandworm October 2014),(Citation: ESET BlackEnergy Jan 2016),(Citation: US-CERT Ukraine Feb 2016),(Citation: ANSSI Sandworm January 2021),(Citation: McAfee Sandworm November 2013),(Citation: Secureworks NotPetya June 2017),(Citation: iSight Sandworm Oct 2014),(Citation: ESET Telebots June 2017)"
G0029,Scarlet Mimic,"[Scarlet Mimic](https://attack.mitre.org/groups/G0029) is a threat group that has targeted minority rights activists. This group has not been directly linked to a government source, but the group's motivations appear to overlap with those of the Chinese government. While there is some overlap between IP addresses used by [Scarlet Mimic](https://attack.mitre.org/groups/G0029) and [Putter Panda](https://attack.mitre.org/groups/G0024), it has not been concluded that the groups are the same. (Citation: Scarlet Mimic Jan 2016)",https://attack.mitre.org/groups/G0029,31 May 2017,30 March 2020,1.2,,,,"(Citation: Scarlet Mimic Jan 2016),(Citation: Scarlet Mimic Jan 2016)"
G0104,Sharpshooter,"Operation [Sharpshooter](https://attack.mitre.org/groups/G0104) is the name of a cyber espionage campaign discovered in October 2018 targeting nuclear, defense, energy, and financial companies. Though overlaps between this adversary and [Lazarus Group](https://attack.mitre.org/groups/G0032) have been noted, definitive links have not been established.(Citation: McAfee Sharpshooter December 2018)",https://attack.mitre.org/groups/G0104,14 May 2020,30 June 2020,1.0,,,,",(Citation: McAfee Sharpshooter December 2018)"
G0121,Sidewinder,"[Sidewinder](https://attack.mitre.org/groups/G0121) is a suspected Indian threat actor group that has been active since at least 2012. They have been observed targeting government, military, and business entities throughout Asia, primarily focusing on Pakistan, China, Nepal, and Afghanistan.(Citation: ATT Sidewinder January 2021)(Citation: Securelist APT Trends April 2018)(Citation: Cyble Sidewinder September 2020)",https://attack.mitre.org/groups/G0121,27 January 2021,21 April 2021,1.0,"Daniyal Naeem, BT Security; Lacework Labs","Rattlesnake, T-APT-04","(Citation: Cyble Sidewinder September 2020), (Citation: Cyble Sidewinder September 2020)","(Citation: ATT Sidewinder January 2021),(Citation: Cyble Sidewinder September 2020),(Citation: Rewterz Sidewinder COVID-19 June 2020),(Citation: ATT Sidewinder January 2021),(Citation: Rewterz Sidewinder APT April 2020)"
G0091,Silence,"[Silence](https://attack.mitre.org/groups/G0091) is a financially motivated threat actor targeting financial institutions in different countries. The group was first seen in June 2016. Their main targets reside in Russia, Ukraine, Belarus, Azerbaijan, Poland and Kazakhstan. They compromised various banking systems, including the Russian Central Bank's Automated Workstation Client, ATMs, and card processing.(Citation: Cyber Forensicator Silence Jan 2019)(Citation: SecureList Silence Nov 2017) ",https://attack.mitre.org/groups/G0091,24 May 2019,26 May 2021,2.1,"Oleg Skulkin, Group-IB",WHISPER SPIDER,(Citation: Crowdstrike GTR2020 Mar 2020),"(Citation: Group IB Silence Aug 2019),(Citation: SecureList Silence Nov 2017),(Citation: Group IB Silence Sept 2018),(Citation: Group IB Silence Aug 2019),(Citation: SecureList Silence Nov 2017),(Citation: Cyber Forensicator Silence Jan 2019),(Citation: Group IB Silence Sept 2018)"
G0122,Silent Librarian,"[Silent Librarian](https://attack.mitre.org/groups/G0122) is a group that has targeted research and proprietary data at universities, government agencies, and private sector companies worldwide since at least 2013. Members of  [Silent Librarian](https://attack.mitre.org/groups/G0122) are known to have been affiliated with the Iran-based Mabna Institute which has conducted cyber intrusions at the behest of the government of Iran, specifically the Islamic Revolutionary Guard Corps (IRGC).(Citation: DOJ Iran Indictments March 2018)(Citation: Phish Labs Silent Librarian)(Citation: Malwarebytes Silent Librarian October 2020)",https://attack.mitre.org/groups/G0122,03 February 2021,21 April 2021,1.0,,"COBALT DICKENS, TA407","(Citation: Secureworks COBALT DICKENS August 2018)(Citation: Secureworks COBALT DICKENS September 2019)(Citation: Proofpoint TA407 September 2019)(Citation: Malwarebytes Silent Librarian October 2020), (Citation: Proofpoint TA407 September 2019)(Citation: Malwarebytes Silent Librarian October 2020)",",(Citation: Secureworks COBALT DICKENS September 2019),(Citation: Secureworks COBALT DICKENS August 2018),(Citation: Phish Labs Silent Librarian),(Citation: Proofpoint TA407 September 2019),(Citation: DOJ Iran Indictments March 2018),(Citation: Malwarebytes Silent Librarian October 2020)"
G0083,SilverTerrier,"[SilverTerrier](https://attack.mitre.org/groups/G0083) is a Nigerian threat group that has been seen active since 2014. [SilverTerrier](https://attack.mitre.org/groups/G0083) mainly targets organizations in high technology, higher education, and manufacturing.(Citation: Unit42 SilverTerrier 2018)(Citation: Unit42 SilverTerrier 2016)",https://attack.mitre.org/groups/G0083,29 January 2019,19 May 2020,1.1,,,,"(Citation: Unit42 SilverTerrier 2018),(Citation: Unit42 SilverTerrier 2018)"
G0054,Sowbug,"[Sowbug](https://attack.mitre.org/groups/G0054) is a threat group that has conducted targeted attacks against organizations in South America and Southeast Asia, particularly government entities, since at least 2015. (Citation: Symantec Sowbug Nov 2017)",https://attack.mitre.org/groups/G0054,16 January 2018,30 March 2020,1.1,"Alan Neville, @abnev",,,"(Citation: Symantec Sowbug Nov 2017),(Citation: Symantec Sowbug Nov 2017)"
G0038,Stealth Falcon,"[Stealth Falcon](https://attack.mitre.org/groups/G0038) is a threat group that has conducted targeted spyware attacks against Emirati journalists, activists, and dissidents since at least 2012. Circumstantial evidence suggests there could be a link between this group and the United Arab Emirates (UAE) government, but that has not been confirmed. (Citation: Citizen Lab Stealth Falcon May 2016)",https://attack.mitre.org/groups/G0038,31 May 2017,23 November 2020,1.2,,,,",(Citation: Citizen Lab Stealth Falcon May 2016)"
G0041,Strider,"[Strider](https://attack.mitre.org/groups/G0041) is a threat group that has been active since at least 2011 and has targeted victims in Russia, China, Sweden, Belgium, Iran, and Rwanda.(Citation: Symantec Strider Blog)(Citation: Kaspersky ProjectSauron Blog)",https://attack.mitre.org/groups/G0041,31 May 2017,29 June 2020,1.1,,ProjectSauron,ProjectSauron is used to refer both to the threat group also known as G0041 as well as the malware platform also known as S0125. (Citation: Kaspersky ProjectSauron Blog) (Citation: Kaspersky ProjectSauron Full Report),"(Citation: Symantec Strider Blog),(Citation: Kaspersky ProjectSauron Blog),(Citation: Kaspersky ProjectSauron Full Report),(Citation: Kaspersky ProjectSauron Blog)"
G0039,Suckfly,[Suckfly](https://attack.mitre.org/groups/G0039) is a China-based threat group that has been active since at least 2014. (Citation: Symantec Suckfly March 2016),https://attack.mitre.org/groups/G0039,31 May 2017,30 March 2020,1.1,,,,"(Citation: Symantec Suckfly March 2016),(Citation: Symantec Suckfly May 2016),(Citation: Symantec Suckfly March 2016),(Citation: Symantec Suckfly May 2016)"
G0062,TA459,"[TA459](https://attack.mitre.org/groups/G0062) is a threat group believed to operate out of China that has targeted countries including Russia, Belarus, Mongolia, and others. (Citation: Proofpoint TA459 April 2017)",https://attack.mitre.org/groups/G0062,18 April 2018,30 March 2020,1.1,"Valerii Marchuk, Cybersecurity Help s.r.o.",,,"(Citation: Proofpoint TA459 April 2017),(Citation: Proofpoint TA459 April 2017)"
G0092,TA505,[TA505](https://attack.mitre.org/groups/G0092) is a financially motivated threat group that has been active since at least 2014. The group is known for frequently changing malware and driving global trends in criminal malware distribution.(Citation: Proofpoint TA505 Sep 2017)(Citation: Proofpoint TA505 June 2018)(Citation: Proofpoint TA505 Jan 2019),https://attack.mitre.org/groups/G0092,28 May 2019,14 October 2021,1.3,,Hive0065,(Citation: IBM TA505 April 2020),"(Citation: Deep Instinct TA505 Apr 2019),(Citation: Proofpoint TA505 Jan 2019),(Citation: IBM TA505 April 2020),(Citation: Cybereason TA505 April 2019),(Citation: Proofpoint TA505 Sep 2017),(Citation: Proofpoint TA505 October 2019),(Citation: Cybereason Clop Dec 2020),(Citation: Proofpoint TA505 June 2018),(Citation: Proofpoint TA505 Mar 2018),(Citation: Unit42 Clop April 2021),(Citation: Trend Micro TA505 June 2019),(Citation: Deep Instinct TA505 Apr 2019),(Citation: Proofpoint TA505 Jan 2019),(Citation: IBM TA505 April 2020),(Citation: Cybereason TA505 April 2019),(Citation: Proofpoint TA505 Sep 2017),(Citation: ProofPoint SettingContent-ms July 2018),(Citation: Proofpoint TA505 October 2019),(Citation: Proofpoint TA505 Mar 2018),(Citation: Proofpoint TA505 June 2018),(Citation: Trend Micro TA505 June 2019),(Citation: TrendMicro TA505 Aug 2019)"
G0127,TA551,"[TA551](https://attack.mitre.org/groups/G0127) is a financially-motivated threat group that has been active since at least 2018. (Citation: Secureworks GOLD CABIN) The group has primarily targeted English, German, Italian, and Japanese speakers through email-based malware distribution campaigns. (Citation: Unit 42 TA551 Jan 2021)",https://attack.mitre.org/groups/G0127,19 March 2021,30 September 2021,1.1,"Ryo Tamura, SecureBrain Corporation; Shotaro Hamamoto, NEC Solution Innovators, Ltd; Shuhei Sasada, Cyber Defense Institute, Inc; Takuma Matsumoto, LAC Co., Ltd; Yusuke Niwa, ITOCHU Corporation","GOLD CABIN, Shathak","(Citation: Secureworks GOLD CABIN), (Citation: Unit 42 Valak July 2020)(Citation: Unit 42 TA551 Jan 2021)","(Citation: Cybereason Valak May 2020),(Citation: ATT QakBot April 2021),(Citation: Unit 42 Valak July 2020),(Citation: Unit 42 TA551 Jan 2021),(Citation: Secureworks GOLD CABIN),(Citation: Unit 42 TA551 Jan 2021),(Citation: Unit 42 Valak July 2020),(Citation: Secureworks GOLD CABIN)"
G0088,TEMP.Veles,"[TEMP.Veles](https://attack.mitre.org/groups/G0088) is a Russia-based threat group that has targeted critical infrastructure. The group has been observed utilizing [TRITON](https://attack.mitre.org/software/S0609), a malware framework designed to manipulate industrial safety systems.(Citation: FireEye TRITON 2019)(Citation: FireEye TEMP.Veles 2018)(Citation: FireEye TEMP.Veles JSON April 2019)",https://attack.mitre.org/groups/G0088,16 April 2019,17 October 2021,1.3,,XENOTIME,"The activity group XENOTIME, as defined by Dragos, has overlaps with activity reported upon by FireEye about TEMP.Veles as well as the actors behind TRITON .(Citation: Dragos Xenotime 2018)(Citation: Pylos Xenotime 2019)(Citation: FireEye TRITON 2019)(Citation: FireEye TEMP.Veles 2018 )","(Citation: Dragos Xenotime 2018),(Citation: FireEye TRITON 2019),(Citation: FireEye TEMP.Veles 2018),(Citation: FireEye TRITON 2019)"
G0139,TeamTNT,[TeamTNT](https://attack.mitre.org/groups/G0139) is a threat group that has primarily targeted cloud and containerized environments. The group as been active since at least October 2019 and has mainly focused its efforts on leveraging cloud and container resources to deploy cryptocurrency miners in victim environments. (Citation: Palo Alto Black-T October 2020)(Citation: Lacework TeamTNT May 2021)(Citation: Intezer TeamTNT September 2020)(Citation: Cado Security TeamTNT Worm August 2020)(Citation: Unit 42 Hildegard Malware)(Citation: Trend Micro TeamTNT)(Citation: ATT TeamTNT Chimaera September 2020)(Citation: Aqua TeamTNT August 2020)(Citation: Intezer TeamTNT Explosion September 2021),https://attack.mitre.org/groups/G0139,01 October 2021,15 October 2021,1.0,"Will Thomas, Cyjax",,,"(Citation: Palo Alto Black-T October 2020),(Citation: ATT TeamTNT Chimaera September 2020),(Citation: Unit 42 Hildegard Malware),(Citation: Intezer TeamTNT September 2020),(Citation: Palo Alto Black-T October 2020),(Citation: Trend Micro TeamTNT),(Citation: Cado Security TeamTNT Worm August 2020),(Citation: Unit 42 Hildegard Malware),(Citation: ATT TeamTNT Chimaera September 2020),(Citation: Aqua TeamTNT August 2020),(Citation: Lacework TeamTNT May 2021)"
G0089,The White Company,"[The White Company](https://attack.mitre.org/groups/G0089) is a likely state-sponsored threat actor with advanced capabilities. From 2017 through 2018, the group led an espionage campaign called Operation Shaheen targeting government and military organizations in Pakistan.(Citation: Cylance Shaheen Nov 2018)",https://attack.mitre.org/groups/G0089,02 May 2019,30 March 2020,1.1,,,,"(Citation: Cylance Shaheen Nov 2018),(Citation: Cylance Shaheen Nov 2018)"
G0028,Threat Group-1314,[Threat Group-1314](https://attack.mitre.org/groups/G0028) is an unattributed threat group that has used compromised credentials to log into a victim's remote access infrastructure. (Citation: Dell TG-1314),https://attack.mitre.org/groups/G0028,31 May 2017,19 March 2020,1.1,,TG-1314,(Citation: Dell TG-1314),"(Citation: Dell TG-1314),(Citation: Dell TG-1314)"
G0027,Threat Group-3390,"[Threat Group-3390](https://attack.mitre.org/groups/G0027) is a Chinese threat group that has extensively used strategic Web compromises to target victims. (Citation: Dell TG-3390) The group has been active since at least 2010 and has targeted organizations in the aerospace, government, defense, technology, energy, and manufacturing sectors. (Citation: SecureWorks BRONZE UNION June 2017) (Citation: Securelist LuckyMouse June 2018)",https://attack.mitre.org/groups/G0027,31 May 2017,12 October 2021,1.5,,"APT27, BRONZE UNION, Emissary Panda, Iron Tiger, LuckyMouse, TG-3390","(Citation: Nccgroup Emissary Panda May 2018) (Citation: Securelist LuckyMouse June 2018) (Citation: Hacker News LuckyMouse June 2018), (Citation: SecureWorks BRONZE UNION June 2017) (Citation: Nccgroup Emissary Panda May 2018), (Citation: Gallagher 2015) (Citation: Nccgroup Emissary Panda May 2018) (Citation: Securelist LuckyMouse June 2018) (Citation: Hacker News LuckyMouse June 2018)(Citation: Unit42 Emissary Panda May 2019), (Citation: Hacker News LuckyMouse June 2018), (Citation: Securelist LuckyMouse June 2018) (Citation: Hacker News LuckyMouse June 2018), (Citation: Dell TG-3390) (Citation: Nccgroup Emissary Panda May 2018) (Citation: Hacker News LuckyMouse June 2018)","(Citation: Dell TG-3390),(Citation: Secureworks BRONZEUNION Feb 2019),(Citation: SecureWorks BRONZE UNION June 2017),(Citation: Nccgroup Emissary Panda May 2018),(Citation: Securelist LuckyMouse June 2018),(Citation: Unit42 Emissary Panda May 2019),(Citation: Hacker News LuckyMouse June 2018),(Citation: Dell TG-3390),(Citation: SecureWorks BRONZE UNION June 2017),(Citation: Nccgroup Emissary Panda May 2018),(Citation: Securelist LuckyMouse June 2018),(Citation: Unit42 Emissary Panda May 2019),(Citation: Hacker News LuckyMouse June 2018),(Citation: Gallagher 2015)"
G0076,Thrip,"[Thrip](https://attack.mitre.org/groups/G0076) is an espionage group that has targeted satellite communications, telecoms, and defense contractor companies in the U.S. and Southeast Asia. The group uses custom malware as well as ""living off the land"" techniques. (Citation: Symantec Thrip June 2018)",https://attack.mitre.org/groups/G0076,17 October 2018,12 October 2021,1.2,,,,"(Citation: Symantec Thrip June 2018),(Citation: Symantec Thrip June 2018)"
G0131,Tonto Team,"[Tonto Team](https://attack.mitre.org/groups/G0131) is a suspected Chinese state-sponsored cyber espionage threat group that has primarily targeted South Korea, Japan, Taiwan, and the United States since at least 2009; by 2020 they expanded operations to include other Asian as well as Eastern European countries. [Tonto Team](https://attack.mitre.org/groups/G0131) has targeted government, military, energy, mining, financial, education, healthcare, and technology organizations, including through the Heartbeat Campaign (2009-2012) and Operation Bitter Biscuit (2017).(Citation: Kaspersky CactusPete Aug 2020)(Citation: ESET Exchange Mar 2021)(Citation: FireEye Chinese Espionage October 2019)(Citation: ARS Technica China Hack SK April 2017)(Citation: Trend Micro HeartBeat Campaign January 2013)(Citation: Talos Bisonal 10 Years March 2020)",https://attack.mitre.org/groups/G0131,05 May 2021,17 October 2021,1.0,,"BRONZE HUNTLEY, CactusPete, Earth Akhlut, Karma Panda","(Citation: Secureworks BRONZE HUNTLEY ), (Citation: Kaspersky CactusPete Aug 2020), (Citation: TrendMicro Tonto Team October 2020), (Citation: Kaspersky CactusPete Aug 2020)(Citation: CrowdStrike Manufacturing Threat July 2020)","(Citation: Kaspersky CactusPete Aug 2020),(Citation: TrendMicro Tonto Team October 2020),(Citation: Secureworks BRONZE HUNTLEY ),(Citation: Kaspersky CactusPete Aug 2020),(Citation: ESET Exchange Mar 2021),(Citation: TrendMicro Tonto Team October 2020)"
G0134,Transparent Tribe,"[Transparent Tribe](https://attack.mitre.org/groups/G0134) is a suspected Pakistan-based threat group that has been active since at least 2013, primarily targeting diplomatic, defense, and research organizations in India and Afghanistan.(Citation: Proofpoint Operation Transparent Tribe March 2016)(Citation: Kaspersky Transparent Tribe August 2020)(Citation: Talos Transparent Tribe May 2021)",https://attack.mitre.org/groups/G0134,02 September 2021,25 October 2021,1.0,"Hiroki Nagahama, NEC Corporation; Manikantan Srinivasan, NEC Corporation India; Pooja Natarajan, NEC Corporation India","APT36, COPPER FIELDSTONE, Mythic Leopard, ProjectM","(Citation: Talos Transparent Tribe May 2021), (Citation: Secureworks COPPER FIELDSTONE Profile), (Citation: Crowdstrike Mythic Leopard Profile)(Citation: Kaspersky Transparent Tribe August 2020)(Citation: Talos Transparent Tribe May 2021), (Citation: Unit 42 ProjectM March 2016)(Citation: Kaspersky Transparent Tribe August 2020)","(Citation: Talos Oblique RAT March 2021),(Citation: Proofpoint Operation Transparent Tribe March 2016),(Citation: Unit 42 ProjectM March 2016),(Citation: Talos Transparent Tribe May 2021),(Citation: Unit 42 ProjectM March 2016),(Citation: Proofpoint Operation Transparent Tribe March 2016),(Citation: Kaspersky Transparent Tribe August 2020),(Citation: Talos Oblique RAT March 2021)"
G0081,Tropic Trooper,"[Tropic Trooper](https://attack.mitre.org/groups/G0081) is an unaffiliated threat group that has led targeted campaigns against targets in Taiwan, the Philippines, and Hong Kong. [Tropic Trooper](https://attack.mitre.org/groups/G0081) focuses on targeting government, healthcare, transportation, and high-tech industries and has been active since 2011.(Citation: TrendMicro Tropic Trooper Mar 2018)(Citation: Unit 42 Tropic Trooper Nov 2016)(Citation: TrendMicro Tropic Trooper May 2020)",https://attack.mitre.org/groups/G0081,29 January 2019,26 April 2021,1.4,Bart Parys; Edward Millington,"KeyBoy, Pirate Panda","(Citation: Unit 42 Tropic Trooper Nov 2016)(Citation: TrendMicro Tropic Trooper Mar 2018), (Citation: Crowdstrike Pirate Panda April 2020)","(Citation: TrendMicro Tropic Trooper May 2020),(Citation: CitizenLab Tropic Trooper Aug 2018),(Citation: Recorded Future RedEcho Feb 2021),(Citation: TrendMicro TropicTrooper 2015),(Citation: Unit 42 Tropic Trooper Nov 2016),(Citation: TrendMicro Tropic Trooper Mar 2018),(Citation: Anomali Pirate Panda April 2020),(Citation: PWC KeyBoys Feb 2017),(Citation: TrendMicro Tropic Trooper May 2020),(Citation: CitizenLab Tropic Trooper Aug 2018),(Citation: TrendMicro TropicTrooper 2015),(Citation: Unit 42 Tropic Trooper Nov 2016),(Citation: CitizenLab KeyBoy Nov 2016),(Citation: TrendMicro Tropic Trooper Mar 2018)"
G0010,Turla,"[Turla](https://attack.mitre.org/groups/G0010) is a Russian-based threat group that has infected victims in over 45 countries, spanning a range of industries including government, embassies, military, education, research and pharmaceutical companies since 2004. Heightened activity was seen in mid-2015. [Turla](https://attack.mitre.org/groups/G0010) is known for conducting watering hole and spearphishing campaigns and leveraging in-house tools and malware. [Turla](https://attack.mitre.org/groups/G0010)’s espionage platform is mainly used against Windows machines, but has also been seen used against macOS and Linux machines.(Citation: Kaspersky Turla)(Citation: ESET Gazer Aug 2017)(Citation: CrowdStrike VENOMOUS BEAR)(Citation: ESET Turla Mosquito Jan 2018)",https://attack.mitre.org/groups/G0010,31 May 2017,27 August 2021,2.1,"Edward Millington; Matthieu Faou, ESET","Belugasturgeon, Group 88, Krypton, Snake, VENOMOUS BEAR, Waterbug, WhiteBear","(Citation: Accenture HyperStack October 2020), (Citation: Leonardo Turla Penquin May 2020), (Citation: CrowdStrike VENOMOUS BEAR), (Citation: CrowdStrike VENOMOUS BEAR)(Citation: ESET Turla PowerShell May 2019), (Citation: CrowdStrike VENOMOUS BEAR), Based similarity in TTPs and malware used, Turla and Waterbug appear to be the same group.(Citation: Symantec Waterbug), WhiteBear is a designation used by Securelist to describe a cluster of activity that has overlaps with activity described by others as Turla, but appears to have a separate focus.(Citation: Securelist WhiteBear Aug 2017)","(Citation: ESET Turla August 2018),(Citation: ESET Turla Mosquito Jan 2018),(Citation: ESET Gazer Aug 2017),(Citation: Kaspersky Turla),(Citation: Accenture HyperStack October 2020),(Citation: Unit 42 IronNetInjector February 2021 ),(Citation: Unit 42 Kazuar May 2017),(Citation: ESET Carbon Mar 2017),(Citation: Leonardo Turla Penquin May 2020),(Citation: ESET Turla PowerShell May 2019),(Citation: Symantec Waterbug Jun 2019),(Citation: ESET LightNeuron May 2019),(Citation: ESET Crutch December 2020),(Citation: ESET Turla Mosquito May 2018),(Citation: Symantec Waterbug),(Citation: Crowdstrike GTR2020 Mar 2020),(Citation: Unit42 AcidBox June 2020),(Citation: ESET Turla Mosquito Jan 2018),(Citation: ESET Gazer Aug 2017),(Citation: Kaspersky Turla),(Citation: ESET Crutch December 2020),(Citation: Unit 42 IronNetInjector February 2021 ),(Citation: Accenture HyperStack October 2020),(Citation: Github Rapid7 Meterpreter Elevate),(Citation: Recorded Future Turla Infra 2020),(Citation: GitHub Turla Driver Loader),(Citation: Symantec Waterbug Jun 2019),(Citation: ESET ComRAT May 2020),(Citation: NSA NCSC Turla OilRig),(Citation: ESET Turla PowerShell May 2019),(Citation: ESET Turla Mosquito May 2018)"
G0123,Volatile Cedar,"[Volatile Cedar](https://attack.mitre.org/groups/G0123) is a Lebanese threat group that has targeted individuals, companies, and institutions worldwide. [Volatile Cedar](https://attack.mitre.org/groups/G0123) has been operating since 2012 and is motivated by political and ideological interests.(Citation: CheckPoint Volatile Cedar March 2015)(Citation: ClearSky Lebanese Cedar Jan 2021)",https://attack.mitre.org/groups/G0123,08 February 2021,10 February 2021,1.0,,Lebanese Cedar,(Citation: ClearSky Lebanese Cedar Jan 2021),"(Citation: CheckPoint Volatile Cedar March 2015),(Citation: ClearSky Lebanese Cedar Jan 2021),(Citation: CheckPoint Volatile Cedar March 2015),(Citation: ClearSky Lebanese Cedar Jan 2021)"
G0090,WIRTE,[WIRTE](https://attack.mitre.org/groups/G0090) is a threat group that has been active since at least August 2018. The group focuses on targeting Middle East defense and diplomats.(Citation: Lab52 WIRTE Apr 2019),https://attack.mitre.org/groups/G0090,24 May 2019,17 October 2021,1.2,Lab52 by S2 Grupo,,,"(Citation: Lab52 WIRTE Apr 2019),(Citation: Lab52 WIRTE Apr 2019)"
G0107,Whitefly,"[Whitefly](https://attack.mitre.org/groups/G0107) is a cyber espionage group that has been operating since at least 2017. The group has targeted organizations based mostly in Singapore across a wide variety of sectors, and is primarily interested in stealing large amounts of sensitive information. The group has been linked to an attack against Singapore’s largest public health organization, SingHealth.(Citation: Symantec Whitefly March 2019)",https://attack.mitre.org/groups/G0107,26 May 2020,12 October 2021,1.1,,,,"(Citation: Symantec Whitefly March 2019),(Citation: Symantec Whitefly March 2019)"
G0124,Windigo,"The [Windigo](https://attack.mitre.org/groups/G0124) group has been operating since at least 2011, compromising thousands of Linux and Unix servers using the [Ebury](https://attack.mitre.org/software/S0377) SSH backdoor to create a spam botnet. Despite law enforcement intervention against the creators, [Windigo](https://attack.mitre.org/groups/G0124) operators continued updating [Ebury](https://attack.mitre.org/software/S0377) through 2019.(Citation: ESET Windigo Mar 2014)(Citation: CERN Windigo June 2019)",https://attack.mitre.org/groups/G0124,10 February 2021,26 April 2021,1.0,,,,"(Citation: ESET Ebury Oct 2017),(Citation: ESET Windigo Mar 2014),(Citation: ESET ForSSHe December 2018)"
G0112,Windshift,"[Windshift](https://attack.mitre.org/groups/G0112) is a threat group that has been active since at least 2017, targeting specific individuals for surveillance in government departments and critical infrastructure across the Middle East.(Citation: SANS Windshift August 2018)(Citation: objective-see windtail1 dec 2018)(Citation: objective-see windtail2 jan 2019)",https://attack.mitre.org/groups/G0112,25 June 2020,26 April 2021,1.1,,Bahamut,(Citation: SANS Windshift August 2018),"(Citation: objective-see windtail1 dec 2018),(Citation: SANS Windshift August 2018),(Citation: objective-see windtail2 jan 2019),(Citation: objective-see windtail1 dec 2018),(Citation: SANS Windshift August 2018),(Citation: BlackBerry Bahamut)"
